time_msc;open;sma;current_delta;forecast_delta
2024-05-28 10:17:05;125650;125610;-1,071428571;5,357142857
2024-05-28 10:17:10;125720;125615,3571;5,357142857;5,357142857
2024-05-28 10:17:15;125685;125620,7143;5,357142857;3,928571429
2024-05-28 10:17:20;125640;125624,6429;3,928571429;1,428571429
2024-05-28 10:17:25;125625;125626,0714;1,428571429;4,285714286
2024-05-28 10:17:30;125655;125630,3571;4,285714286;1,785714286
2024-05-28 10:17:35;125640;125632,1429;1,785714286;5
2024-05-28 10:17:40;125690;125637,1429;5;5,714285714
2024-05-28 10:17:45;125685;125642,8571;5,714285714;8,928571429
2024-05-28 10:17:50;125725;125651,7857;8,928571429;10,71428571
2024-05-28 10:17:55;125740;125662,5;10,71428571;7,857142857
2024-05-28 10:18:00;125710;125670,3571;7,857142857;10
2024-05-28 10:18:05;125740;125680,3571;10;9,642857143
2024-05-28 10:18:10;125755;125690;9,642857143;5,714285714
2024-05-28 10:18:15;125730;125695,7143;5,714285714;1,428571429
2024-05-28 10:18:20;125740;125697,1429;1,428571429;5,357142857
2024-05-28 10:18:25;125760;125702,5;5,357142857;7,5
2024-05-28 10:18:30;125745;125710;7,5;9,642857143
2024-05-28 10:18:35;125760;125719,6429;9,642857143;5,714285714
2024-05-28 10:18:40;125735;125725,3571;5,714285714;5,714285714
2024-05-28 10:18:45;125720;125731,0714;5,714285714;4,285714286
2024-05-28 10:18:50;125750;125735,3571;4,285714286;2,857142857
2024-05-28 10:18:55;125725;125738,2143;2,857142857;0,714285714
2024-05-28 10:19:00;125735;125738,9286;0,714285714;-0,714285714
2024-05-28 10:19:05;125730;125738,2143;-0,714285714;2,5
2024-05-28 10:19:10;125745;125740,7143;2,5;0,714285714
2024-05-28 10:19:15;125750;125741,4286;0,714285714;-1,428571429
2024-05-28 10:19:20;125735;125740;-1,428571429;1,785714286
2024-05-28 10:19:25;125755;125741,7857;1,785714286;2,5
2024-05-28 10:19:30;125775;125744,2857;2,5;0,714285714
2024-05-28 10:19:35;125770;125745;0,714285714;3,214285714
2024-05-28 10:19:40;125790;125748,2143;3,214285714;2,857142857
2024-05-28 10:19:45;125800;125751,0714;2,857142857;3,571428571
2024-05-28 10:19:50;125785;125754,6429;3,571428571;4,285714286
2024-05-28 10:19:55;125780;125758,9286;4,285714286;2,5
2024-05-28 10:20:00;125785;125761,4286;2,5;2,857142857
2024-05-28 10:20:05;125765;125764,2857;2,857142857;1,071428571
2024-05-28 10:20:10;125750;125765,3571;1,071428571;2,5
2024-05-28 10:20:15;125765;125767,8571;2,5;0,357142857
2024-05-28 10:20:20;125750;125768,2143;0,357142857;1,071428571
2024-05-28 10:20:25;125765;125769,2857;1,071428571;3,214285714
2024-05-28 10:20:30;125780;125772,5;3,214285714;1,785714286
2024-05-28 10:20:35;125780;125774,2857;1,785714286;1,071428571
2024-05-28 10:20:40;125790;125775,3571;1,071428571;0,714285714
2024-05-28 10:20:45;125780;125776,0714;0,714285714;0,714285714
2024-05-28 10:20:50;125800;125776,7857;0,714285714;1,071428571
2024-05-28 10:20:55;125815;125777,8571;1,071428571;0,357142857
2024-05-28 10:21:00;125790;125778,2143;0,357142857;0,357142857
2024-05-28 10:21:05;125785;125778,5714;0,357142857;1,428571429
2024-05-28 10:21:10;125805;125780;1,428571429;0,714285714
2024-05-28 10:21:15;125775;125780,7143;0,714285714;2,857142857
2024-05-28 10:21:20;125790;125783,5714;2,857142857;0,714285714
2024-05-28 10:21:25;125775;125784,2857;0,714285714;2,142857143
2024-05-28 10:21:30;125780;125786,4286;2,142857143;0,714285714
2024-05-28 10:21:35;125775;125787,1429;0,714285714;-0,357142857
2024-05-28 10:21:40;125775;125786,7857;-0,357142857;-0,714285714
2024-05-28 10:21:45;125770;125786,0714;-0,714285714;-2,142857143
2024-05-28 10:21:50;125760;125783,9286;-2,142857143;-2,142857143
2024-05-28 10:21:55;125750;125781,7857;-2,142857143;-2,857142857
2024-05-28 10:22:00;125760;125778,9286;-2,857142857;-6,785714286
2024-05-28 10:22:05;125720;125772,1429;-6,785714286;-5
2024-05-28 10:22:10;125720;125767,1429;-5;-4,285714286
2024-05-28 10:22:15;125725;125762,8571;-4,285714286;-7,142857143
2024-05-28 10:22:20;125705;125755,7143;-7,142857143;-4,642857143
2024-05-28 10:22:25;125710;125751,0714;-4,642857143;-6,071428571
2024-05-28 10:22:30;125705;125745;-6,071428571;-5
2024-05-28 10:22:35;125705;125740;-5;-5,714285714
2024-05-28 10:22:40;125700;125734,2857;-5,714285714;-5,357142857
2024-05-28 10:22:45;125700;125728,9286;-5,357142857;-6,428571429
2024-05-28 10:22:50;125685;125722,5;-6,428571429;-6,071428571
2024-05-28 10:22:55;125685;125716,4286;-6,071428571;-5,714285714
2024-05-28 10:23:00;125680;125710,7143;-5,714285714;-5,357142857
2024-05-28 10:23:05;125675;125705,3571;-5,357142857;-5
2024-05-28 10:23:10;125690;125700,3571;-5;-2,857142857
2024-05-28 10:23:15;125680;125697,5;-2,857142857;-3,214285714
2024-05-28 10:23:20;125675;125694,2857;-3,214285714;-4,285714286
2024-05-28 10:23:25;125665;125690;-4,285714286;-2,5
2024-05-28 10:23:30;125670;125687,5;-2,5;-3,214285714
2024-05-28 10:23:35;125665;125684,2857;-3,214285714;-2,857142857
2024-05-28 10:23:40;125665;125681,4286;-2,857142857;-3,214285714
2024-05-28 10:23:45;125660;125678,2143;-3,214285714;-5
2024-05-28 10:23:50;125630;125673,2143;-5;-4,285714286
2024-05-28 10:23:55;125640;125668,9286;-4,285714286;-1,785714286
2024-05-28 10:24:00;125660;125667,1429;-1,785714286;-3,571428571
2024-05-28 10:24:05;125635;125663,5714;-3,571428571;-2,5
2024-05-28 10:24:10;125645;125661,0714;-2,5;-2,5
2024-05-28 10:24:15;125640;125658,5714;-2,5;-3,571428571
2024-05-28 10:24:20;125640;125655;-3,571428571;-2,142857143
2024-05-28 10:24:25;125650;125652,8571;-2,142857143;-1,428571429
2024-05-28 10:24:30;125655;125651,4286;-1,428571429;0
2024-05-28 10:24:35;125665;125651,4286;0;-0,357142857
2024-05-28 10:24:40;125665;125651,0714;-0,357142857;-2,142857143
2024-05-28 10:24:45;125635;125648,9286;-2,142857143;-2,142857143
2024-05-28 10:24:50;125635;125646,7857;-2,142857143;-1,785714286
2024-05-28 10:24:55;125635;125645;-1,785714286;1,785714286
2024-05-28 10:25:00;125655;125646,7857;1,785714286;0,357142857
2024-05-28 10:25:05;125645;125647,1429;0,357142857;-3,214285714
2024-05-28 10:25:10;125615;125643,9286;-3,214285714;-1,071428571
2024-05-28 10:25:15;125620;125642,8571;-1,071428571;-0,714285714
2024-05-28 10:25:20;125635;125642,1429;-0,714285714;-0,714285714
2024-05-28 10:25:25;125630;125641,4286;-0,714285714;0,714285714
2024-05-28 10:25:30;125650;125642,1429;0,714285714;0
2024-05-28 10:25:35;125650;125642,1429;0;-1,071428571
2024-05-28 10:25:40;125640;125641,0714;-1,071428571;-2,142857143
2024-05-28 10:25:45;125635;125638,9286;-2,142857143;-1,785714286
2024-05-28 10:25:50;125640;125637,1429;-1,785714286;0
2024-05-28 10:25:55;125635;125637,1429;0;-1,785714286
2024-05-28 10:26:00;125610;125635,3571;-1,785714286;-3,214285714
2024-05-28 10:26:05;125590;125632,1429;-3,214285714;-3,928571429
2024-05-28 10:26:10;125600;125628,2143;-3,928571429;-5,357142857
2024-05-28 10:26:15;125570;125622,8571;-5,357142857;-5,714285714
2024-05-28 10:26:20;125535;125617,1429;-5,714285714;-5
2024-05-28 10:26:25;125550;125612,1429;-5;-4,642857143
2024-05-28 10:26:30;125570;125607,5;-4,642857143;-4,642857143
2024-05-28 10:26:35;125565;125602,8571;-4,642857143;-6,071428571
2024-05-28 10:26:40;125565;125596,7857;-6,071428571;-6,071428571
2024-05-28 10:26:45;125565;125590,7143;-6,071428571;-5,357142857
2024-05-28 10:26:50;125565;125585,3571;-5,357142857;-3,214285714
2024-05-28 10:26:55;125590;125582,1429;-3,214285714;-3,214285714
2024-05-28 10:27:00;125595;125578,9286;-3,214285714;-3,214285714
2024-05-28 10:27:05;125590;125575,7143;-3,214285714;-0,714285714
2024-05-28 10:27:10;125600;125575;-0,714285714;1,785714286
2024-05-28 10:27:15;125615;125576,7857;1,785714286;1,785714286
2024-05-28 10:27:20;125625;125578,5714;1,785714286;5
2024-05-28 10:27:25;125640;125583,5714;5;7,5
2024-05-28 10:27:30;125640;125591,0714;7,5;7,142857143
2024-05-28 10:27:35;125650;125598,2143;7,142857143;6,428571429
2024-05-28 10:27:40;125660;125604,6429;6,428571429;8,928571429
2024-05-28 10:27:45;125690;125613,5714;8,928571429;8,214285714
2024-05-28 10:27:50;125680;125621,7857;8,214285714;10
2024-05-28 10:27:55;125705;125631,7857;10;10,71428571
2024-05-28 10:28:00;125715;125642,5;10,71428571;6,071428571
2024-05-28 10:28:05;125675;125648,5714;6,071428571;6,071428571
2024-05-28 10:28:10;125680;125654,6429;6,071428571;5
2024-05-28 10:28:15;125660;125659,6429;5;4,642857143
2024-05-28 10:28:20;125665;125664,2857;4,642857143;4,285714286
2024-05-28 10:28:25;125675;125668,5714;4,285714286;2,5
2024-05-28 10:28:30;125660;125671,0714;2,5;-0,714285714
2024-05-28 10:28:35;125630;125670,3571;-0,714285714;-0,714285714
2024-05-28 10:28:40;125630;125669,6429;-0,714285714;-1,785714286
2024-05-28 10:28:45;125625;125667,8571;-1,785714286;-2,142857143
2024-05-28 10:28:50;125630;125665,7143;-2,142857143;-5,714285714
2024-05-28 10:28:55;125610;125660;-5,714285714;-6,428571429
2024-05-28 10:29:00;125590;125653,5714;-6,428571429;-8,214285714
2024-05-28 10:29:05;125590;125645,3571;-8,214285714;-9,285714286
2024-05-28 10:29:10;125585;125636,0714;-9,285714286;-6,785714286
2024-05-28 10:29:15;125580;125629,2857;-6,785714286;-6,071428571
2024-05-28 10:29:20;125595;125623,2143;-6,071428571;-2,857142857
2024-05-28 10:29:25;125620;125620,3571;-2,857142857;-3,571428571
2024-05-28 10:29:30;125615;125616,7857;-3,571428571;-5,357142857
2024-05-28 10:29:35;125600;125611,4286;-5,357142857;-5,714285714
2024-05-28 10:29:40;125580;125605,7143;-5,714285714;-3,214285714
2024-05-28 10:29:45;125585;125602,5;-3,214285714;-3,214285714
2024-05-28 10:29:50;125585;125599,2857;-3,214285714;-2,857142857
2024-05-28 10:29:55;125585;125596,4286;-2,857142857;-2,857142857
2024-05-28 10:30:00;125590;125593,5714;-2,857142857;-1,428571429
2024-05-28 10:30:05;125590;125592,1429;-1,428571429;-1,428571429
2024-05-28 10:30:10;125570;125590,7143;-1,428571429;-1,785714286
2024-05-28 10:30:15;125565;125588,9286;-1,785714286;-0,714285714
2024-05-28 10:30:20;125575;125588,2143;-0,714285714;-2,5
2024-05-28 10:30:25;125545;125585,7143;-2,5;-2,142857143
2024-05-28 10:30:30;125565;125583,5714;-2,142857143;-3,928571429
2024-05-28 10:30:35;125565;125579,6429;-3,928571429;-2,857142857
2024-05-28 10:30:40;125575;125576,7857;-2,857142857;-1,785714286
2024-05-28 10:30:45;125575;125575;-1,785714286;0,357142857
2024-05-28 10:30:50;125585;125575,3571;0,357142857;-1,785714286
2024-05-28 10:30:55;125560;125573,5714;-1,785714286;-1,071428571
2024-05-28 10:31:00;125570;125572,5;-1,071428571;0,357142857
2024-05-28 10:31:05;125590;125572,8571;0,357142857;2,142857143
2024-05-28 10:31:10;125620;125575;2,142857143;4,285714286
2024-05-28 10:31:15;125650;125579,2857;4,285714286;6,071428571
2024-05-28 10:31:20;125655;125585,3571;6,071428571;5,357142857
2024-05-28 10:31:25;125640;125590,7143;5,357142857;5,357142857
2024-05-28 10:31:30;125650;125596,0714;5,357142857;7,142857143
2024-05-28 10:31:35;125645;125603,2143;7,142857143;3,571428571
2024-05-28 10:31:40;125615;125606,7857;3,571428571;3,571428571
2024-05-28 10:31:45;125615;125610,3571;3,571428571;1,428571429
2024-05-28 10:31:50;125595;125611,7857;1,428571429;1,071428571
2024-05-28 10:31:55;125590;125612,8571;1,071428571;1,428571429
2024-05-28 10:32:00;125605;125614,2857;1,428571429;2,5
2024-05-28 10:32:05;125595;125616,7857;2,5;2,857142857
2024-05-28 10:32:10;125610;125619,6429;2,857142857;-1,071428571
2024-05-28 10:32:15;125575;125618,5714;-1,071428571;-1,785714286
2024-05-28 10:32:20;125595;125616,7857;-1,785714286;-6,071428571
2024-05-28 10:32:25;125565;125610,7143;-6,071428571;-2,5
2024-05-28 10:32:30;125620;125608,2143;-2,5;0,714285714
2024-05-28 10:32:35;125650;125608,9286;0,714285714;-0,357142857
2024-05-28 10:32:40;125645;125608,5714;-0,357142857;-3,214285714
2024-05-28 10:32:45;125600;125605,3571;-3,214285714;-0,357142857
2024-05-28 10:32:50;125610;125605;-0,357142857;-1,071428571
2024-05-28 10:32:55;125600;125603,9286;-1,071428571;-0,714285714
2024-05-28 10:33:00;125585;125603,2143;-0,714285714;-0,714285714
2024-05-28 10:33:05;125580;125602,5;-0,714285714;-1,071428571
2024-05-28 10:33:10;125590;125601,4286;-1,071428571;1,428571429
2024-05-28 10:33:15;125615;125602,8571;1,428571429;0
2024-05-28 10:33:20;125610;125602,8571;0;2,857142857
2024-05-28 10:33:25;125615;125605,7143;2,857142857;2,142857143
2024-05-28 10:33:30;125625;125607,8571;2,142857143;2,5
2024-05-28 10:33:35;125600;125610,3571;2,5;-0,357142857
2024-05-28 10:33:40;125615;125610;-0,357142857;-1,071428571
2024-05-28 10:33:45;125635;125608,9286;-1,071428571;0,357142857
2024-05-28 10:33:50;125650;125609,2857;0,357142857;1,428571429
2024-05-28 10:33:55;125620;125610,7143;1,428571429;-1,428571429
2024-05-28 10:34:00;125590;125609,2857;-1,428571429;-0,714285714
2024-05-28 10:34:05;125590;125608,5714;-0,714285714;0
2024-05-28 10:34:10;125585;125608,5714;0;1,428571429
2024-05-28 10:34:15;125600;125610;1,428571429;0
2024-05-28 10:34:20;125590;125610;0;-1,785714286
2024-05-28 10:34:25;125590;125608,2143;-1,785714286;-1,428571429
2024-05-28 10:34:30;125590;125606,7857;-1,428571429;-1,428571429
2024-05-28 10:34:35;125595;125605,3571;-1,428571429;-2,5
2024-05-28 10:34:40;125590;125602,8571;-2,5;-3,571428571
2024-05-28 10:34:45;125550;125599,2857;-3,571428571;-3,571428571
2024-05-28 10:34:50;125565;125595,7143;-3,571428571;-6,428571429
2024-05-28 10:34:55;125545;125589,2857;-6,428571429;-7,5
2024-05-28 10:35:00;125545;125581,7857;-7,5;-5,714285714
2024-05-28 10:35:05;125540;125576,0714;-5,714285714;-4,642857143
2024-05-28 10:35:10;125525;125571,4286;-4,642857143;-5,357142857
2024-05-28 10:35:15;125515;125566,0714;-5,357142857;-6,071428571
2024-05-28 10:35:20;125500;125560;-6,071428571;-8,928571429
2024-05-28 10:35:25;125475;125551,0714;-8,928571429;-7,142857143
2024-05-28 10:35:30;125490;125543,9286;-7,142857143;-8,571428571
2024-05-28 10:35:35;125470;125535,3571;-8,571428571;-8,571428571
2024-05-28 10:35:40;125470;125526,7857;-8,571428571;-9,285714286
2024-05-28 10:35:45;125465;125517,5;-9,285714286;-9,642857143
2024-05-28 10:35:50;125455;125507,8571;-9,642857143;-6,071428571
2024-05-28 10:35:55;125465;125501,7857;-6,071428571;-6,428571429
2024-05-28 10:36:00;125475;125495,3571;-6,428571429;-2,142857143
2024-05-28 10:36:05;125515;125493,2143;-2,142857143;-0,714285714
2024-05-28 10:36:10;125535;125492,5;-0,714285714;-2,142857143
2024-05-28 10:36:15;125510;125490,3571;-2,142857143;-3,214285714
2024-05-28 10:36:20;125480;125487,1429;-3,214285714;-2,142857143
2024-05-28 10:36:25;125485;125485;-2,142857143;-0,357142857
2024-05-28 10:36:30;125495;125484,6429;-0,357142857;2,142857143
2024-05-28 10:36:35;125505;125486,7857;2,142857143;0,357142857
2024-05-28 10:36:40;125495;125487,1429;0,357142857;0
2024-05-28 10:36:45;125470;125487,1429;0;-0,714285714
2024-05-28 10:36:50;125460;125486,4286;-0,714285714;-1,071428571
2024-05-28 10:36:55;125450;125485,3571;-1,071428571;0
2024-05-28 10:37:00;125455;125485,3571;0;-1,428571429
2024-05-28 10:37:05;125445;125483,9286;-1,428571429;-1,428571429
2024-05-28 10:37:10;125455;125482,5;-1,428571429;-3,928571429
2024-05-28 10:37:15;125460;125478,5714;-3,928571429;-6,071428571
2024-05-28 10:37:20;125450;125472,5;-6,071428571;-4,642857143
2024-05-28 10:37:25;125445;125467,8571;-4,642857143;-2,857142857
2024-05-28 10:37:30;125440;125465;-2,857142857;-4,642857143
2024-05-28 10:37:35;125420;125460,3571;-4,642857143;-5
2024-05-28 10:37:40;125425;125455,3571;-5;-5,357142857
2024-05-28 10:37:45;125430;125450;-5,357142857;-5
2024-05-28 10:37:50;125425;125445;-5;-3,571428571
2024-05-28 10:37:55;125420;125441,4286;-3,571428571;-3,214285714
2024-05-28 10:38:00;125415;125438,2143;-3,214285714;-1,428571429
2024-05-28 10:38:05;125430;125436,7857;-1,428571429;-2,857142857
2024-05-28 10:38:10;125415;125433,9286;-2,857142857;-1,428571429
2024-05-28 10:38:15;125425;125432,5;-1,428571429;-1,785714286
2024-05-28 10:38:20;125430;125430,7143;-1,785714286;-3,571428571
2024-05-28 10:38:25;125410;125427,1429;-3,571428571;-1,785714286
2024-05-28 10:38:30;125425;125425,3571;-1,785714286;-1,428571429
2024-05-28 10:38:35;125425;125423,9286;-1,428571429;-3,571428571
2024-05-28 10:38:40;125390;125420,3571;-3,571428571;-2,142857143
2024-05-28 10:38:45;125390;125418,2143;-2,142857143;-2,5
2024-05-28 10:38:50;125390;125415,7143;-2,5;-3,928571429
2024-05-28 10:38:55;125375;125411,7857;-3,928571429;-3,214285714
2024-05-28 10:39:00;125380;125408,5714;-3,214285714;-5,357142857
2024-05-28 10:39:05;125345;125403,2143;-5,357142857;-6,071428571
2024-05-28 10:39:10;125330;125397,1429;-6,071428571;-7,857142857
2024-05-28 10:39:15;125320;125389,2857;-7,857142857;-4,642857143
2024-05-28 10:39:20;125350;125384,6429;-4,642857143;-4,642857143
2024-05-28 10:39:25;125360;125380;-4,642857143;-3,928571429
2024-05-28 10:39:30;125375;125376,0714;-3,928571429;-3,214285714
2024-05-28 10:39:35;125365;125372,8571;-3,214285714;-3,214285714
2024-05-28 10:39:40;125380;125369,6429;-3,214285714;-2,5
2024-05-28 10:39:45;125390;125367,1429;-2,5;0,357142857
2024-05-28 10:39:50;125395;125367,5;0,357142857;-0,357142857
2024-05-28 10:39:55;125385;125367,1429;-0,357142857;-3,571428571
2024-05-28 10:40:00;125340;125363,5714;-3,571428571;-2,857142857
2024-05-28 10:40:05;125335;125360,7143;-2,857142857;-5
2024-05-28 10:40:10;125310;125355,7143;-5;-1,428571429
2024-05-28 10:40:15;125325;125354,2857;-1,428571429;-1,071428571
2024-05-28 10:40:20;125315;125353,2143;-1,071428571;0,714285714
2024-05-28 10:40:25;125330;125353,9286;0,714285714;-2,142857143
2024-05-28 10:40:30;125320;125351,7857;-2,142857143;-2,5
2024-05-28 10:40:35;125325;125349,2857;-2,5;-2,142857143
2024-05-28 10:40:40;125345;125347,1429;-2,142857143;-1,428571429
2024-05-28 10:40:45;125345;125345,7143;-1,428571429;0,357142857
2024-05-28 10:40:50;125385;125346,0714;0,357142857;-0,714285714
2024-05-28 10:40:55;125380;125345,3571;-0,714285714;-2,5
2024-05-28 10:41:00;125360;125342,8571;-2,5;-2,5
2024-05-28 10:41:05;125350;125340,3571;-2,5;0,357142857
2024-05-28 10:41:10;125345;125340,7143;0,357142857;1,785714286
2024-05-28 10:41:15;125360;125342,5;1,785714286;3,214285714
2024-05-28 10:41:20;125355;125345,7143;3,214285714;1,428571429
2024-05-28 10:41:25;125345;125347,1429;1,428571429;2,857142857
2024-05-28 10:41:30;125355;125350;2,857142857;1,785714286
2024-05-28 10:41:35;125355;125351,7857;1,785714286;3,571428571
2024-05-28 10:41:40;125370;125355,3571;3,571428571;2,857142857
2024-05-28 10:41:45;125365;125358,2143;2,857142857;1,428571429
2024-05-28 10:41:50;125365;125359,6429;1,428571429;1,071428571
2024-05-28 10:41:55;125360;125360,7143;1,071428571;-2,142857143
2024-05-28 10:42:00;125355;125358,5714;-2,142857143;-2,857142857
2024-05-28 10:42:05;125340;125355,7143;-2,857142857;-0,357142857
2024-05-28 10:42:10;125355;125355,3571;-0,357142857;0
2024-05-28 10:42:15;125350;125355,3571;0;-1,428571429
2024-05-28 10:42:20;125325;125353,9286;-1,428571429;-3,214285714
2024-05-28 10:42:25;125315;125350,7143;-3,214285714;-1,785714286
2024-05-28 10:42:30;125330;125348,9286;-1,785714286;1,071428571
2024-05-28 10:42:35;125360;125350;1,071428571;-1,785714286
2024-05-28 10:42:40;125330;125348,2143;-1,785714286;-3,571428571
2024-05-28 10:42:45;125305;125344,6429;-3,571428571;-4,285714286
2024-05-28 10:42:50;125310;125340,3571;-4,285714286;-4,285714286
2024-05-28 10:42:55;125305;125336,0714;-4,285714286;-3,928571429
2024-05-28 10:43:00;125310;125332,1429;-3,928571429;-2,5
2024-05-28 10:43:05;125325;125329,6429;-2,5;-2,857142857
2024-05-28 10:43:10;125315;125326,7857;-2,857142857;-1,428571429
2024-05-28 10:43:15;125320;125325,3571;-1,428571429;-2,857142857
2024-05-28 10:43:20;125315;125322,5;-2,857142857;-1,785714286
2024-05-28 10:43:25;125325;125320,7143;-1,785714286;0,357142857
2024-05-28 10:43:30;125330;125321,0714;0,357142857;1,428571429
2024-05-28 10:43:35;125335;125322,5;1,428571429;1,071428571
2024-05-28 10:43:40;125345;125323,5714;1,071428571;-1,428571429
2024-05-28 10:43:45;125340;125322,1429;-1,428571429;0
2024-05-28 10:43:50;125330;125322,1429;0;1,428571429
2024-05-28 10:43:55;125325;125323,5714;1,428571429;2,857142857
2024-05-28 10:44:00;125350;125326,4286;2,857142857;4,642857143
2024-05-28 10:44:05;125370;125331,0714;4,642857143;4,285714286
2024-05-28 10:44:10;125370;125335,3571;4,285714286;2,857142857
2024-05-28 10:44:15;125365;125338,2143;2,857142857;3,214285714
2024-05-28 10:44:20;125360;125341,4286;3,214285714;2,142857143
2024-05-28 10:44:25;125350;125343,5714;2,142857143;3,214285714
2024-05-28 10:44:30;125360;125346,7857;3,214285714;1,428571429
2024-05-28 10:44:35;125345;125348,2143;1,428571429;0,714285714
2024-05-28 10:44:40;125340;125348,9286;0,714285714;0,714285714
2024-05-28 10:44:45;125345;125349,6429;0,714285714;-1,785714286
2024-05-28 10:44:50;125320;125347,8571;-1,785714286;-1,785714286
2024-05-28 10:44:55;125315;125346,0714;-1,785714286;-1,785714286
2024-05-28 10:45:00;125305;125344,2857;-1,785714286;-1,785714286
2024-05-28 10:45:05;125300;125342,5;-1,785714286;-2,5
2024-05-28 10:45:10;125315;125340;-2,5;-5,357142857
2024-05-28 10:45:15;125295;125334,6429;-5,357142857;-8,214285714
2024-05-28 10:45:20;125255;125326,4286;-8,214285714;-6,428571429
2024-05-28 10:45:25;125275;125320;-6,428571429;-5
2024-05-28 10:45:30;125290;125315;-5;-4,642857143
2024-05-28 10:45:35;125285;125310,3571;-4,642857143;-5,357142857
2024-05-28 10:45:40;125285;125305;-5,357142857;-4,285714286
2024-05-28 10:45:45;125285;125300,7143;-4,285714286;-3,928571429
2024-05-28 10:45:50;125285;125296,7857;-3,928571429;-3,571428571
2024-05-28 10:45:55;125295;125293,2143;-3,571428571;-1,428571429
2024-05-28 10:46:00;125300;125291,7857;-1,428571429;-1,428571429
2024-05-28 10:46:05;125295;125290,3571;-1,428571429;-1,428571429
2024-05-28 10:46:10;125285;125288,9286;-1,428571429;-1,071428571
2024-05-28 10:46:15;125285;125287,8571;-1,071428571;-1,071428571
2024-05-28 10:46:20;125300;125286,7857;-1,071428571;1,428571429
2024-05-28 10:46:25;125315;125288,2143;1,428571429;4,642857143
2024-05-28 10:46:30;125320;125292,8571;4,642857143;3,928571429
2024-05-28 10:46:35;125330;125296,7857;3,928571429;1,428571429
2024-05-28 10:46:40;125310;125298,2143;1,428571429;1,428571429
2024-05-28 10:46:45;125305;125299,6429;1,428571429;0
2024-05-28 10:46:50;125285;125299,6429;0;0,357142857
2024-05-28 10:46:55;125290;125300;0,357142857;0,714285714
2024-05-28 10:47:00;125295;125300,7143;0,714285714;0,357142857
2024-05-28 10:47:05;125300;125301,0714;0,357142857;-0,357142857
2024-05-28 10:47:10;125295;125300,7143;-0,357142857;0
2024-05-28 10:47:15;125295;125300,7143;0;2,857142857
2024-05-28 10:47:20;125325;125303,5714;2,857142857;3,928571429
2024-05-28 10:47:25;125340;125307,5;3,928571429;3,571428571
2024-05-28 10:47:30;125350;125311,0714;3,571428571;1,428571429
2024-05-28 10:47:35;125335;125312,5;1,428571429;1,428571429
2024-05-28 10:47:40;125340;125313,9286;1,428571429;0
2024-05-28 10:47:45;125330;125313,9286;0;2,5
2024-05-28 10:47:50;125345;125316,4286;2,5;4,285714286
2024-05-28 10:47:55;125365;125320,7143;4,285714286;5,714285714
2024-05-28 10:48:00;125365;125326,4286;5,714285714;7,142857143
2024-05-28 10:48:05;125390;125333,5714;7,142857143;7,5
2024-05-28 10:48:10;125400;125341,0714;7,5;6,428571429
2024-05-28 10:48:15;125390;125347,5;6,428571429;7,5
2024-05-28 10:48:20;125400;125355;7,5;5,357142857
2024-05-28 10:48:25;125370;125360,3571;5,357142857;5
2024-05-28 10:48:30;125395;125365,3571;5;2,5
2024-05-28 10:48:35;125375;125367,8571;2,5;1,428571429
2024-05-28 10:48:40;125370;125369,2857;1,428571429;-0,357142857
2024-05-28 10:48:45;125330;125368,9286;-0,357142857;-0,714285714
2024-05-28 10:48:50;125330;125368,2143;-0,714285714;0,357142857
2024-05-28 10:48:55;125335;125368,5714;0,357142857;0
2024-05-28 10:49:00;125345;125368,5714;0;-3,571428571
2024-05-28 10:49:05;125315;125365;-3,571428571;-2,857142857
2024-05-28 10:49:10;125325;125362,1429;-2,857142857;-5
2024-05-28 10:49:15;125320;125357,1429;-5;-4,642857143
2024-05-28 10:49:20;125335;125352,5;-4,642857143;-5,357142857
2024-05-28 10:49:25;125315;125347,1429;-5,357142857;-7,5
2024-05-28 10:49:30;125295;125339,6429;-7,5;-6,071428571
2024-05-28 10:49:35;125285;125333,5714;-6,071428571;-8,928571429
2024-05-28 10:49:40;125270;125324,6429;-8,928571429;-7,5
2024-05-28 10:49:45;125270;125317,1429;-7,5;-7,5
2024-05-28 10:49:50;125265;125309,6429;-7,5;-6,428571429
2024-05-28 10:49:55;125240;125303,2143;-6,428571429;-6,428571429
2024-05-28 10:50:00;125240;125296,7857;-6,428571429;-6,785714286
2024-05-28 10:50:05;125240;125290;-6,785714286;-7,857142857
2024-05-28 10:50:10;125235;125282,1429;-7,857142857;-3,928571429
2024-05-28 10:50:15;125260;125278,2143;-3,928571429;-1,428571429
2024-05-28 10:50:20;125305;125276,7857;-1,428571429;-2,142857143
2024-05-28 10:50:25;125290;125274,6429;-2,142857143;-2,857142857
2024-05-28 10:50:30;125295;125271,7857;-2,857142857;-0,714285714
2024-05-28 10:50:35;125305;125271,0714;-0,714285714;1,071428571
2024-05-28 10:50:40;125310;125272,1429;1,071428571;1,785714286
2024-05-28 10:50:45;125310;125273,9286;1,785714286;2,857142857
2024-05-28 10:50:50;125310;125276,7857;2,857142857;3,928571429
2024-05-28 10:50:55;125325;125280,7143;3,928571429;1,428571429
2024-05-28 10:51:00;125285;125282,1429;1,428571429;1,785714286
2024-05-28 10:51:05;125265;125283,9286;1,785714286;3,214285714
2024-05-28 10:51:10;125285;125287,1429;3,214285714;2,142857143
2024-05-28 10:51:15;125270;125289,2857;2,142857143;1,785714286
